1614962446382, 5159-4504-8495-6584, Visa, 9, Aus_der_Region, 2.43, CHF, CHF, 1614962446082, 1.0
1614962818080, "5123-5369-8741-6666", "Diners Club", 1, "Aus_der_Region", 18.62, "CHF", "EUR", 1614962819592, 0.94
1614962818101, "5140-2335-7660-4255", "MasterCard", 4, "BioMarkt", 22.75, "CHF", "EUR", 1614962819592, 0.94
1614962818110, "5158-7799-9499-1978", "Maestro", 11, "Shop_am_Eck", 59.0, "CHF", "EUR", 1614962819592, 0.94
1614962818131, "5128-9961-3744-7694", "MasterCard", 2, "Shop_am_Eck", 42.11, "CHF", "EUR", 1614962819592, 0.94
1614962818462, "5154-5321-7839-7985", "MasterCard", 13, "BioMarkt", 74.59, "EUR", "CHF", 1614962818587, 1.07
1614962818472, "5160-6053-3771-6051", "Maestro", 9, "Aus_der_Region", 59.81, "EUR", "CHF", 1614962818587, 1.07
1614962818195, "5195-8130-7406-7249", "Diners Club", 5, "Tante_Emma", 14.44, "CHF", "EUR", 1614962819592, 0.94
1614962818336, "5110-3105-7650-2037", "Revolut", 7, "Aus_der_Region", 76.6, "CHF", "EUR", 1614962819592, 0.94
1614962818524, "5170-8227-7824-1066", "AMEX", 4, "BioMarkt", 55.4, "EUR", "CHF", 1614962818587, 1.07
1614962818586, "5187-6176-6837-2167", "MasterCard", 8, "Aus_der_Region", 17.25, "EUR", "CHF", 1614962818587, 1.07
1614962818482, "5112-9243-5940-3835", "Revolut", 5, "Tante_Emma", 3.77, "CHF", "EUR", 1614962819592, 0.94
1614962818793, "5115-9983-8784-1005", "Maestro", 5, "Tante_Emma", 51.65, "CHF", "EUR", 1614962819592, 0.94
1614962818627, "5144-9396-4945-2149", "Visa", 14, "BioMarkt", 16.28, "EUR", "CHF", 1614962818587, 1.07
1614962819054, "5137-5210-6577-6025", "Visa", 2, "Shop_am_Eck", 62.95, "EUR", "CHF", 1614962818587, 1.07
1614962818851, "5113-6899-1539-2974", "Revolut", 12, "BioMarkt", 0.12, "CHF", "EUR", 1614962819592, 0.94
1614962819171, "5141-6110-4463-8376", "AMEX", 12, "BioMarkt", 84.68, "EUR", "CHF", 1614962818587, 1.07
1614962819180, "5148-4428-5443-4892", "Visa", 5, "Tante_Emma", 40.9, "EUR", "CHF", 1614962818587, 1.07
1614962818941, "5171-3579-8216-4287", "Revolut", 9, "Aus_der_Region", 7.47, "CHF", "EUR", 1614962819592, 0.94
1614962818982, "5131-9354-7466-1235", "Diners Club", 13, "BioMarkt", 43.91, "CHF", "EUR", 1614962819592, 0.94
1614962819043, "5163-9718-7184-1307", "MasterCard", 7, "Aus_der_Region", 14.43, "CHF", "EUR", 1614962819592, 0.94
1614962819241, "5126-8209-3696-8243", "AMEX", 6, "Tante_Emma", 44.11, "EUR", "CHF", 1614962818587, 1.07
1614962819375, "5117-9087-2073-5684", "Revolut", 3, "SihlCity", 0.76, "EUR", "CHF", 1614962818587, 1.07
1614962819435, "5141-6426-3135-5798", "Revolut", 7, "Aus_der_Region", 56.85, "EUR", "CHF", 1614962818587, 1.07
1614962819519, "5192-9906-4833-1272", "Diners Club", 11, "Shop_am_Eck", 2.65, "EUR", "CHF", 1614962818587, 1.07
1614962819601, "5110-8713-7383-3913", "MasterCard", 4, "BioMarkt", 19.91, "EUR", "CHF", 1614962818587, 1.07
1614962819646, "5142-9036-9865-4754", "Maestro", 14, "BioMarkt", 79.34, "EUR", "CHF", 1614962818587, 1.07
1614962819665, "5120-3384-5303-3647", "Maestro", 2, "Shop_am_Eck", 33.52, "EUR", "CHF", 1614962818587, 1.07
1614962819675, "5149-3338-3328-6535", "Maestro", 3, "SihlCity", 73.42, "EUR", "CHF", 1614962818587, 1.07
1614962819711, "5139-1027-5475-8470", "Diners Club", 13, "BioMarkt", 57.43, "EUR", "CHF", 1614962818587, 1.07
1614962819741, "5142-5066-3052-6659", "MasterCard", 8, "Aus_der_Region", 16.36, "EUR", "CHF", 1614962818587, 1.07
1614962819781, "5193-4107-5831-6339", "Diners Club", 12, "BioMarkt", 46.45, "EUR", "CHF", 1614962818587, 1.07
1614962819139, "5110-4795-6557-3855", "MasterCard", 13, "BioMarkt", 12.7, "CHF", "EUR", 1614962819592, 0.94
1614962819161, "5153-1949-3936-9677", "Revolut", 3, "SihlCity", 41.49, "CHF", "EUR", 1614962819592, 0.94
1614962819346, "5121-7671-2549-8999", "Diners Club", 8, "Aus_der_Region", 49.31, "CHF", "EUR", 1614962819592, 0.94
1614962819365, "5166-5372-8852-5404", "Revolut", 13, "BioMarkt", 38.15, "CHF", "EUR", 1614962819592, 0.94
1614962819386, "5177-2742-8268-9737", "Revolut", 14, "BioMarkt", 78.69, "CHF", "EUR", 1614962819592, 0.94
1614962819456, "5141-8994-1755-5542", "Maestro", 4, "BioMarkt", 61.47, "CHF", "EUR", 1614962819592, 0.94
1614962819580, "5117-7140-7069-1233", "Maestro", 5, "Tante_Emma", 44.09, "CHF", "EUR", 1614962819592, 0.94
1614962819628, "5182-3034-1039-4654", "MasterCard", 2, "Shop_am_Eck", 8.99, "CHF", "EUR", 1614962819592, 0.94
1614962819702, "5166-8731-9210-6093", "MasterCard", 14, "BioMarkt", 6.04, "CHF", "EUR", 1614962819592, 0.94
1614962819720, "5130-2009-5305-4590", "Diners Club", 13, "BioMarkt", 27.44, "CHF", "EUR", 1614962819592, 0.94
1614962819863, "5161-3017-1796-9248", "Maestro", 11, "Shop_am_Eck", 41.75, "EUR", "CHF", 1614962818587, 1.07
1614962819934, "5175-9817-5224-8810", "Revolut", 15, "BioMarkt", 40.47, "EUR", "CHF", 1614962818587, 1.07
1614962819751, "5167-3331-1812-3053", "AMEX", 5, "Tante_Emma", 23.9, "CHF", "EUR", 1614962819592, 0.94
1614962819832, "5153-2612-7982-4313", "Revolut", 4, "BioMarkt", 26.43, "CHF", "EUR", 1614962819592, 0.94
1614962819974, "5148-4294-7683-1102", "Diners Club", 3, "SihlCity", 75.08, "USD", "USD", 1614962821599, 1.0
1614962820201, "5152-2887-4386-9389", "Diners Club", 8, "Aus_der_Region", 53.81, "USD", "USD", 1614962821599, 1.0
1614962820246, "5129-1319-8726-8334", "Maestro", 11, "Shop_am_Eck", 5.6, "USD", "USD", 1614962821599, 1.0
1614962820342, "5170-5958-3632-1735", "Visa", 11, "Shop_am_Eck", 7.39, "USD", "USD", 1614962821599, 1.0
1614962820386, "5184-1160-7123-8060", "Revolut", 8, "Aus_der_Region", 68.12, "USD", "USD", 1614962821599, 1.0
1614962820418, "5133-4336-6972-1654", "Diners Club", 13, "BioMarkt", 58.45, "USD", "USD", 1614962821599, 1.0
1614962820571, "5145-5661-5305-4172", "AMEX", 9, "Aus_der_Region", 72.74, "USD", "USD", 1614962821599, 1.0
1614962820634, "5187-9192-6920-7250", "Visa", 4, "BioMarkt", 77.14, "USD", "USD", 1614962821599, 1.0
1614962820715, "5182-2430-5504-5731", "Visa", 1, "Aus_der_Region", 58.25, "USD", "USD", 1614962821599, 1.0
1614962820736, "5123-2687-2260-5142", "Diners Club", 11, "Shop_am_Eck", 36.72, "USD", "USD", 1614962821599, 1.0
1614962820902, "5190-1198-7530-9074", "Revolut", 12, "BioMarkt", 18.68, "USD", "USD", 1614962821599, 1.0
1614962821016, "5172-2700-8166-9939", "Maestro", 11, "Shop_am_Eck", 24.17, "USD", "USD", 1614962821599, 1.0
1614962821043, "5186-7767-5534-2666", "MasterCard", 12, "BioMarkt", 77.24, "USD", "USD", 1614962821599, 1.0
1614962821086, "5180-5121-7868-7658", "Maestro", 10, "Aus_der_Region", 81.25, "USD", "USD", 1614962821599, 1.0
1614962821108, "5197-7623-5811-1666", "AMEX", 14, "BioMarkt", 44.03, "USD", "USD", 1614962821599, 1.0
1614962821130, "5170-1699-2890-7074", "Diners Club", 6, "Tante_Emma", 8.44, "USD", "USD", 1614962821599, 1.0
1614962821250, "5135-2867-8909-3109", "MasterCard", 9, "Aus_der_Region", 42.59, "USD", "USD", 1614962821599, 1.0
1614962821260, "5178-1771-8986-1909", "Revolut", 8, "Aus_der_Region", 43.01, "USD", "USD", 1614962821599, 1.0
1614962821320, "5129-6083-6297-1482", "Revolut", 1, "Aus_der_Region", 20.3, "USD", "USD", 1614962821599, 1.0
1614962821373, "5114-7952-6731-4375", "MasterCard", 12, "BioMarkt", 28.82, "USD", "USD", 1614962821599, 1.0
1614962821394, "5122-1502-8919-5819", "Revolut", 14, "BioMarkt", 71.59, "USD", "USD", 1614962821599, 1.0
1614962821487, "5158-2625-7596-3614", "Diners Club", 8, "Aus_der_Region", 84.69, "USD", "USD", 1614962821599, 1.0
1614962821541, "5156-2047-2053-5531", "Diners Club", 0, "Tante_Emma", 38.8, "USD", "USD", 1614962821599, 1.0
1614962821552, "5142-9921-5419-6874", "Visa", 9, "Aus_der_Region", 59.51, "USD", "USD", 1614962821599, 1.0
1614962821645, "5157-6734-7919-6682", "MasterCard", 5, "Tante_Emma", 58.37, "USD", "USD", 1614962821599, 1.0
1614962821685, "5156-5410-9066-2872", "AMEX", 1, "Aus_der_Region", 23.39, "USD", "USD", 1614962821599, 1.0
1614962821914, "5146-2276-6853-1623", "MasterCard", 10, "Aus_der_Region", 2.55, "USD", "USD", 1614962821599, 1.0
1614962820037, "5179-7444-4254-3260", "Diners Club", 9, "Aus_der_Region", 63.81, "USD", "CHF", 1614962820595, 0.9
1614962820089, "5180-7380-6401-5548", "AMEX", 11, "Shop_am_Eck", 41.14, "USD", "CHF", 1614962820595, 0.9
1614962820108, "5149-7034-1320-2380", "Maestro", 12, "BioMarkt", 51.55, "USD", "CHF", 1614962820595, 0.9
1614962820236, "5130-5032-9644-5591", "Revolut", 6, "Tante_Emma", 44.37, "USD", "CHF", 1614962820595, 0.9
1614962820305, "5157-5820-4345-9034", "MasterCard", 0, "Tante_Emma", 68.12, "USD", "CHF", 1614962820595, 0.9
1614962820540, "5189-7293-8715-9909", "Diners Club", 10, "Aus_der_Region", 72.38, "USD", "CHF", 1614962820595, 0.9
1614962820580, "5157-7513-6731-2105", "Revolut", 7, "Aus_der_Region", 33.92, "USD", "CHF", 1614962820595, 0.9
1614962820884, "5161-6249-9897-6527", "Revolut", 15, "BioMarkt", 16.62, "USD", "CHF", 1614962820595, 0.9
1614962820951, "5155-6728-4160-2844", "Diners Club", 7, "Aus_der_Region", 51.57, "USD", "CHF", 1614962820595, 0.9
1614962821201, "5189-5240-5936-7261", "MasterCard", 13, "BioMarkt", 65.15, "USD", "CHF", 1614962820595, 0.9
1614962821309, "5151-2707-5532-1281", "Maestro", 0, "Tante_Emma", 39.33, "USD", "CHF", 1614962820595, 0.9
1614962821477, "5112-5534-3388-6800", "MasterCard", 10, "Aus_der_Region", 87.13, "USD", "CHF", 1614962820595, 0.9
1614962821509, "5164-7411-5916-5137", "MasterCard", 1, "Aus_der_Region", 88.1, "USD", "CHF", 1614962820595, 0.9
1614962821812, "5163-3572-1477-8242", "Visa", 9, "Aus_der_Region", 79.13, "USD", "CHF", 1614962820595, 0.9
1614962822154, "5130-4682-1316-2755", "Visa", 2, "Shop_am_Eck", 60.6, "EUR", "USD", 1614962822603, 0.9
1614962822033, "5139-4131-7778-2032", "Visa", 11, "Shop_am_Eck", 52.71, "CHF", "EUR", 1614962823608, 0.92
1614962822073, "5172-1892-9644-1237", "Maestro", 0, "Tante_Emma", 36.33, "CHF", "EUR", 1614962823608, 0.92
1614962822082, "5142-7361-3142-7977", "Diners Club", 8, "Aus_der_Region", 68.56, "CHF", "EUR", 1614962823608, 0.92
1614962822145, "5156-7550-8564-4225", "AMEX", 12, "BioMarkt", 6.98, "CHF", "EUR", 1614962823608, 0.92
1614962822165, "5176-7629-4494-2508", "AMEX", 8, "Aus_der_Region", 6.33, "CHF", "EUR", 1614962823608, 0.92
1614962822197, "5179-2365-7927-4247", "AMEX", 1, "Aus_der_Region", 17.37, "EUR", "USD", 1614962822603, 0.9
1614962822225, "5167-8741-8343-9006", "Revolut", 6, "Tante_Emma", 5.98, "CHF", "EUR", 1614962823608, 0.92
1614962822319, "5114-1010-2974-9198", "Visa", 8, "Aus_der_Region", 28.34, "CHF", "EUR", 1614962823608, 0.92
1614962822395, "5147-5254-9394-9870", "Diners Club", 11, "Shop_am_Eck", 28.76, "CHF", "EUR", 1614962823608, 0.92
1614962822246, "5162-2734-9090-8206", "MasterCard", 10, "Aus_der_Region", 39.98, "EUR", "USD", 1614962822603, 0.9
1614962822257, "5120-7778-4085-6132", "Visa", 14, "BioMarkt", 59.94, "EUR", "USD", 1614962822603, 0.9
1614962822448, "5162-3872-5813-9883", "MasterCard", 13, "BioMarkt", 36.9, "CHF", "EUR", 1614962823608, 0.92
1614962822278, "5162-9783-7855-2245", "AMEX", 4, "BioMarkt", 87.31, "EUR", "USD", 1614962822603, 0.9
1614962822363, "5116-5180-4753-6324", "Visa", 4, "BioMarkt", 83.26, "EUR", "USD", 1614962822603, 0.9
1614962822427, "5159-3019-9789-2116", "AMEX", 13, "BioMarkt", 22.01, "EUR", "USD", 1614962822603, 0.9
1614962822468, "5132-9341-6524-4007", "Visa", 0, "Tante_Emma", 9.69, "CHF", "EUR", 1614962823608, 0.92
1614962822457, "5193-9146-8870-6225", "MasterCard", 6, "Tante_Emma", 9.19, "EUR", "USD", 1614962822603, 0.9
1614962822538, "5184-2218-3593-3940", "Maestro", 9, "Aus_der_Region", 76.59, "CHF", "EUR", 1614962823608, 0.92
1614962822735, "5148-8054-5575-9783", "Revolut", 2, "Shop_am_Eck", 78.32, "CHF", "EUR", 1614962823608, 0.92
1614962822744, "5135-8527-6003-8985", "Visa", 8, "Aus_der_Region", 13.59, "CHF", "EUR", 1614962823608, 0.92
1614962822891, "5188-4177-7147-5230", "Diners Club", 9, "Aus_der_Region", 37.25, "CHF", "EUR", 1614962823608, 0.92
1614962822487, "5184-9721-5471-2350", "Diners Club", 11, "Shop_am_Eck", 18.53, "EUR", "USD", 1614962822603, 0.9
1614962822579, "5174-7695-9189-9771", "Visa", 12, "BioMarkt", 30.52, "EUR", "USD", 1614962822603, 0.9
1614962822632, "5123-3150-1052-6367", "Maestro", 2, "Shop_am_Eck", 81.87, "EUR", "USD", 1614962822603, 0.9
1614962822671, "5162-7184-2090-7828", "Revolut", 7, "Aus_der_Region", 2.07, "EUR", "USD", 1614962822603, 0.9
1614962823026, "5197-8853-8848-2762", "Maestro", 11, "Shop_am_Eck", 47.37, "EUR", "USD", 1614962822603, 0.9
1614962823271, "5125-4423-6242-3803", "AMEX", 3, "SihlCity", 69.01, "EUR", "USD", 1614962822603, 0.9
1614962823097, "5189-1819-2304-9576", "Visa", 1, "Aus_der_Region", 29.12, "CHF", "EUR", 1614962823608, 0.92
1614962823301, "5131-9799-3698-8439", "Maestro", 1, "Aus_der_Region", 77.9, "CHF", "EUR", 1614962823608, 0.92
1614962823372, "5129-4930-8559-9681", "Visa", 5, "Tante_Emma", 23.03, "CHF", "EUR", 1614962823608, 0.92
1614962823466, "5194-3015-5289-5977", "Revolut", 8, "Aus_der_Region", 85.71, "CHF", "EUR", 1614962823608, 0.92
1614962823330, "5164-6542-8338-5195", "Revolut", 13, "BioMarkt", 15.1, "EUR", "USD", 1614962822603, 0.9
1614962823427, "5195-8151-5173-5805", "AMEX", 6, "Tante_Emma", 76.11, "EUR", "USD", 1614962822603, 0.9
1614962823497, "5182-1497-4030-1455", "Revolut", 5, "Tante_Emma", 88.85, "EUR", "USD", 1614962822603, 0.9
1614962823639, "5112-2374-1204-3957", "Maestro", 4, "BioMarkt", 69.37, "EUR", "USD", 1614962822603, 0.9
1614962823712, "5173-6018-9980-7085", "Diners Club", 4, "BioMarkt", 20.71, "EUR", "USD", 1614962822603, 0.9
1614962823575, "5139-2793-1511-5956", "Revolut", 13, "BioMarkt", 73.46, "CHF", "EUR", 1614962823608, 0.92
1614962823606, "5152-3192-8848-9369", "MasterCard", 11, "Shop_am_Eck", 48.85, "CHF", "EUR", 1614962823608, 0.92
1614962823702, "5152-1577-7969-3026", "Maestro", 9, "Aus_der_Region", 41.71, "CHF", "EUR", 1614962823608, 0.92
1614962823781, "5181-2878-3650-9669", "Diners Club", 9, "Aus_der_Region", 79.35, "CHF", "EUR", 1614962823608, 0.92
1614962823792, "5147-3082-8793-5488", "Visa", 5, "Tante_Emma", 36.99, "CHF", "EUR", 1614962823608, 0.92
1614962823845, "5154-3770-7449-3756", "AMEX", 6, "Tante_Emma", 0.43, "CHF", "EUR", 1614962823608, 0.92
1614962823730, "5121-3373-4566-1842", "MasterCard", 0, "Tante_Emma", 63.17, "EUR", "USD", 1614962822603, 0.9
1614962823751, "5190-4237-1059-7887", "Visa", 10, "Aus_der_Region", 2.52, "EUR", "USD", 1614962822603, 0.9
1614962823959, "5118-5303-6205-3145", "MasterCard", 1, "Aus_der_Region", 87.86, "EUR", "USD", 1614962822603, 0.9
1614962823855, "5192-8214-8195-5984", "MasterCard", 1, "Aus_der_Region", 0.25, "CHF", "EUR", 1614962823608, 0.92
1614962823866, "5179-6266-7105-8952", "Diners Club", 2, "Shop_am_Eck", 85.86, "CHF", "EUR", 1614962823608, 0.92
1614962823970, "5111-2237-2286-6296", "AMEX", 8, "Aus_der_Region", 38.54, "EUR", "USD", 1614962824610, 1.0
1614962824010, "5134-7913-8265-9100", "Visa", 10, "Aus_der_Region", 31.58, "EUR", "USD", 1614962824610, 1.0
1614962824030, "5115-7026-5454-9036", "Diners Club", 4, "BioMarkt", 23.52, "EUR", "USD", 1614962824610, 1.0
1614962824216, "5144-4546-1823-7926", "Maestro", 1, "Aus_der_Region", 86.07, "EUR", "USD", 1614962824610, 1.0
1614962824235, "5127-8389-3447-8674", "Revolut", 12, "BioMarkt", 77.84, "EUR", "USD", 1614962824610, 1.0
1614962824271, "5178-8390-2268-6303", "Maestro", 9, "Aus_der_Region", 85.02, "EUR", "USD", 1614962824610, 1.0
1614962824290, "5150-3609-5660-1358", "Maestro", 13, "BioMarkt", 79.65, "EUR", "USD", 1614962824610, 1.0
1614962824371, "5147-8394-6334-8658", "MasterCard", 1, "Aus_der_Region", 34.79, "EUR", "USD", 1614962824610, 1.0
1614962824434, "5151-1643-2183-7116", "Revolut", 13, "BioMarkt", 40.51, "EUR", "USD", 1614962824610, 1.0
1614962824548, "5110-9374-7672-6196", "Diners Club", 0, "Tante_Emma", 31.34, "EUR", "USD", 1614962824610, 1.0
1614962824650, "5192-7013-9919-1943", "MasterCard", 0, "Tante_Emma", 4.55, "EUR", "USD", 1614962824610, 1.0
1614962824711, "5185-4249-9758-4628", "Diners Club", 5, "Tante_Emma", 62.3, "EUR", "USD", 1614962824610, 1.0
1614962824827, "5160-3079-3483-1255", "Maestro", 14, "BioMarkt", 76.64, "EUR", "USD", 1614962824610, 1.0
1614962825038, "5173-8563-7533-8145", "Visa", 4, "BioMarkt", 82.75, "EUR", "USD", 1614962824610, 1.0
1614962825066, "5185-6959-4347-5884", "Maestro", 8, "Aus_der_Region", 41.71, "EUR", "USD", 1614962824610, 1.0
1614962825075, "5122-9149-4875-1589", "Visa", 12, "BioMarkt", 55.06, "EUR", "USD", 1614962824610, 1.0
1614962825140, "5183-9695-6077-1337", "Visa", 11, "Shop_am_Eck", 51.54, "EUR", "USD", 1614962824610, 1.0
1614962825226, "5164-3819-8497-4556", "Visa", 5, "Tante_Emma", 61.93, "EUR", "USD", 1614962824610, 1.0
1614962825341, "5115-5638-6661-4289", "AMEX", 11, "Shop_am_Eck", 57.22, "EUR", "USD", 1614962824610, 1.0
1614962825371, "5162-7636-4429-2981", "MasterCard", 13, "BioMarkt", 75.81, "EUR", "USD", 1614962824610, 1.0
1614962825402, "5146-5939-1398-5347", "AMEX", 2, "Shop_am_Eck", 56.56, "EUR", "USD", 1614962824610, 1.0
1614962825556, "5138-3958-6683-9141", "Visa", 7, "Aus_der_Region", 66.26, "EUR", "USD", 1614962824610, 1.0
1614962825575, "5144-2149-7138-9277", "Revolut", 15, "BioMarkt", 61.62, "EUR", "USD", 1614962824610, 1.0
1614962825598, "5130-8571-1098-9916", "MasterCard", 15, "BioMarkt", 45.87, "EUR", "USD", 1614962824610, 1.0
1614962825751, "5115-8423-3871-5424", "Diners Club", 13, "BioMarkt", 68.79, "EUR", "USD", 1614962824610, 1.0
1614962825841, "5188-6122-9477-5903", "Diners Club", 8, "Aus_der_Region", 85.27, "EUR", "USD", 1614962824610, 1.0
1614962823979, "5110-8981-2989-7322", "Maestro", 3, "SihlCity", 35.93, "CHF", "CHF", 1614962825616, 1.0
1614962824048, "5170-4323-2232-9377", "Diners Club", 0, "Tante_Emma", 32.62, "CHF", "CHF", 1614962825616, 1.0
1614962824088, "5172-4456-8755-7293", "Revolut", 4, "BioMarkt", 5.65, "CHF", "CHF", 1614962825616, 1.0
1614962824106, "5171-8749-6871-1212", "AMEX", 11, "Shop_am_Eck", 54.76, "CHF", "CHF", 1614962825616, 1.0
1614962824134, "5166-7897-2583-1623", "MasterCard", 8, "Aus_der_Region", 45.05, "CHF", "CHF", 1614962825616, 1.0
1614962824143, "5188-7085-9101-2577", "MasterCard", 11, "Shop_am_Eck", 19.08, "CHF", "CHF", 1614962825616, 1.0
1614962824174, "5158-4916-4573-2146", "Revolut", 4, "BioMarkt", 46.58, "CHF", "CHF", 1614962825616, 1.0
1614962824225, "5180-9931-3840-9511", "AMEX", 2, "Shop_am_Eck", 29.3, "CHF", "CHF", 1614962825616, 1.0
1614962824300, "5117-4729-7805-4758", "Maestro", 6, "Tante_Emma", 36.98, "CHF", "CHF", 1614962825616, 1.0
1614962824476, "5160-4832-4049-6396", "Maestro", 9, "Aus_der_Region", 39.81, "CHF", "CHF", 1614962825616, 1.0
1614962824517, "5192-7251-7083-6646", "Visa", 12, "BioMarkt", 75.88, "CHF", "CHF", 1614962825616, 1.0
1614962824557, "5111-5893-2253-4053", "Visa", 1, "Aus_der_Region", 83.93, "CHF", "CHF", 1614962825616, 1.0
1614962824569, "5146-6105-5160-1811", "MasterCard", 4, "BioMarkt", 60.22, "CHF", "CHF", 1614962825616, 1.0
1614962824618, "5125-9530-2469-3082", "MasterCard", 3, "SihlCity", 34.37, "CHF", "CHF", 1614962825616, 1.0
1614962824679, "5180-7715-8675-8234", "Maestro", 5, "Tante_Emma", 57.51, "CHF", "CHF", 1614962825616, 1.0
1614962824732, "5142-6413-1424-9490", "Maestro", 2, "Shop_am_Eck", 35.88, "CHF", "CHF", 1614962825616, 1.0
1614962824868, "5156-5788-2511-8368", "Revolut", 4, "BioMarkt", 79.41, "CHF", "CHF", 1614962825616, 1.0
1614962825008, "5168-7158-7546-7399", "Revolut", 11, "Shop_am_Eck", 70.41, "CHF", "CHF", 1614962825616, 1.0
1614962825184, "5184-5704-9958-5864", "AMEX", 9, "Aus_der_Region", 24.22, "CHF", "CHF", 1614962825616, 1.0
1614962825237, "5192-5735-9715-1950", "Maestro", 9, "Aus_der_Region", 28.52, "CHF", "CHF", 1614962825616, 1.0
1614962825246, "5158-2515-2181-9627", "MasterCard", 1, "Aus_der_Region", 54.21, "CHF", "CHF", 1614962825616, 1.0
1614962825256, "5143-2197-7675-5337", "Visa", 12, "BioMarkt", 55.36, "CHF", "CHF", 1614962825616, 1.0
1614962825331, "5127-6165-2145-8897", "Revolut", 0, "Tante_Emma", 56.09, "CHF", "CHF", 1614962825616, 1.0
1614962825351, "5192-3257-9389-6792", "AMEX", 1, "Aus_der_Region", 12.7, "CHF", "CHF", 1614962825616, 1.0
1614962825431, "5187-3160-6293-3282", "AMEX", 12, "BioMarkt", 76.39, "CHF", "CHF", 1614962825616, 1.0
1614962825513, "5138-2268-3826-1594", "Maestro", 7, "Aus_der_Region", 65.79, "CHF", "CHF", 1614962825616, 1.0
1614962825885, "5171-9803-8474-3434", "Visa", 6, "Tante_Emma", 20.64, "CHF", "CHF", 1614962825616, 1.0
1614962825896, "5186-1872-7877-8866", "Visa", 3, "SihlCity", 88.85, "CHF", "CHF", 1614962825616, 1.0
1614962826055, "5180-4003-4353-8365", "Revolut", 9, "Aus_der_Region", 77.77, "EUR", "EUR", 1614962826621, 1.0
1614962826055, "5180-4003-4353-8365", "Revolut", 9, "Aus_der_Region", 77.77, "EUR", "EUR", 1614962827625, 1.0
1614962826075, "5145-4509-2734-1364", "Maestro", 4, "BioMarkt", 74.71, "EUR", "EUR", 1614962826621, 1.0
1614962826075, "5145-4509-2734-1364", "Maestro", 4, "BioMarkt", 74.71, "EUR", "EUR", 1614962827625, 1.0
1614962826086, "5180-9225-1581-3007", "Maestro", 3, "SihlCity", 73.99, "EUR", "EUR", 1614962826621, 1.0
1614962826086, "5180-9225-1581-3007", "Maestro", 3, "SihlCity", 73.99, "EUR", "EUR", 1614962827625, 1.0
1614962826292, "5189-6284-4997-2098", "Diners Club", 1, "Aus_der_Region", 57.68, "EUR", "EUR", 1614962826621, 1.0
1614962826292, "5189-6284-4997-2098", "Diners Club", 1, "Aus_der_Region", 57.68, "EUR", "EUR", 1614962827625, 1.0
1614962826347, "5196-4693-1350-6554", "Visa", 10, "Aus_der_Region", 37.34, "EUR", "EUR", 1614962826621, 1.0
1614962826347, "5196-4693-1350-6554", "Visa", 10, "Aus_der_Region", 37.34, "EUR", "EUR", 1614962827625, 1.0
1614962826419, "5178-4923-2828-3201", "Revolut", 0, "Tante_Emma", 8.22, "EUR", "EUR", 1614962826621, 1.0
